!  STARS, BROWN DWARFS, AND GAS GIANT PLANETS COLORS
!  
!  E(B-V) =     0.000
!     A_V =     0.000
!
!  "MAGNITUDES" m AT THE STELLAR SURFACE
!  (distance modulus factor not included)
!
!  ABSOLUTE MAGNITUDES: M_m = m - 5logR(pc) + 5
!
! Type of calibration used: Vega
! Using recent Calspec Alpha Lyrea STIS spectrum:
! ftp://ftp.stsci.edu/cdbs/current_calspec/
!
! Models calculated by Jeremy Heyl with Phoenix in March 2018; low T and high g various Z
!
! Unless mentioned otherwise below, we calculate:
! Pogson magnitudes resulting from photon count integration (characteristic of CCDs)
!
! HST ACS/WFC3 Bands / HST WFC3 Bands /  Johnson Bands / JWST NIRCAM Bands / GAIA / PanSTARRS / 2MASS
!
!                 1                 2                 3                 4                 5                 6                 7                 8                 9                10                11                12                13                14                15                16                17                18                19                20                21                22                23                24                25                26                27                28                29                30                31                32                33                34                35                36                37                38                39                40                41                42                43                44                45                46                47                48                49                50                51                52                53                54                55                56                57                58                59                60                61                62                63                64                65                66                67                68                69                70                71                72                73                74                75                76                77                78                79                80                81                82
!              Teff              Logg             [M/H]             [a/H]         LambdaMax             F435W             F475W             F555W             F606W             F625W             F775W             F814W            F200LP             F218W             F225W             F275W             F300X             F336W             F390W             F438W             F475W             F475X             F555W            F600LP             F606W             F625W             F775W             F814W             F105W             F110W             F125W             F140W             F160W                 U                 B                 V                 R                 I                 J                 H                 K         F070W_NRC         F090W_NRC         F115W_NRC         F140M_NRC        F150W2_NRC         F150W_NRC         F162M_NRC         F164N_NRC         F182M_NRC         F187N_NRC         F200W_NRC         F210M_NRC         F212N_NRC         F250M_NRC         F277W_NRC         F300M_NRC        F322W2_NRC         F323N_NRC         F335M_NRC         F356W_NRC         F360M_NRC         F405N_NRC         F410M_NRC         F430M_NRC         F444W_NRC         F460M_NRC         F466N_NRC         F470N_NRC         F480M_NRC     GAIA_GAIA2r.G   GAIA_GAIA2r.Gbp   GAIA_GAIA2r.Grp  PAN-STARRS-PS1.g  PAN-STARRS-PS1.i  PAN-STARRS-PS1.r  PAN-STARRS-PS1.w  PAN-STARRS-PS1.y  PAN-STARRS-PS1.z     2MASS_2MASS.H     2MASS_2MASS.J    2MASS_2MASS.Ks
    9383.48     2.00    -0.50     0.00 0.00000e+00 -40.48673187 -40.45539998 -40.45017208 -40.45313517 -40.45357223 -40.44943444 -40.46631560 -40.45890952 -40.27418267 -40.27640690 -40.33312146 -40.36368037 -40.42186228 -40.56135515 -40.45945168 -40.45306335 -40.47180879 -40.44523608 -40.46182447 -40.45437053 -40.45236938 -40.44850420 -40.46600907 -40.46251085 -40.45889498 -40.44720913 -40.44628568 -40.45235712 -40.63701890 -40.48555504 -40.44318749 -40.45353323 -40.47836161 -40.44936332 -40.45915132 -40.44886688 -40.45360871 -40.48734267 -40.45098317 -40.44128640 -40.45244894 -40.44915141 -40.46554483 -40.48446346 -40.45938016 -40.47828486 -40.45267849 -40.44816672 -40.44514500 -40.44806306 -40.45463263 -40.45399908 -40.45284286 -40.44841143 -40.44934195 -40.45007895 -40.44925009 -40.46470859 -40.45485822 -40.45492133 -40.46035133 -40.45656824 -40.47198503 -40.45526287 -40.45960792 -40.46031285 -40.45914761 -40.46664253 -40.45103192 -40.44817518 -40.45308453 -40.45098244 -40.47629032 -40.50349422 -40.46107667 -40.44712840 -40.44785602
    9383.48     2.50    -0.50     0.00 0.00000e+00 -40.50492065 -40.47394834 -40.46055665 -40.45897618 -40.45517347 -40.44602738 -40.46114787 -40.45946946 -40.24992772 -40.25260246 -40.30340418 -40.33389547 -40.38985892 -40.55975424 -40.48412754 -40.47166966 -40.48628396 -40.45812591 -40.45911266 -40.46020833 -40.45478587 -40.44556532 -40.46109964 -40.46513833 -40.46084897 -40.44919054 -40.44678356 -40.45090605 -40.59817050 -40.50471917 -40.45363550 -40.45308022 -40.47311323 -40.45124709 -40.45671297 -40.44892367 -40.45177527 -40.48241317 -40.45361698 -40.44278544 -40.45304634 -40.44847689 -40.46150412 -40.47903160 -40.45824391 -40.47288641 -40.45251382 -40.44849710 -40.44617447 -40.44684773 -40.45269786 -40.45273166 -40.45113378 -40.44851669 -40.44831847 -40.44875792 -40.44790843 -40.45967354 -40.45258946 -40.45293422 -40.45828074 -40.45399630 -40.46524228 -40.45317890 -40.45785105 -40.46574026 -40.46942626 -40.46257728 -40.46842216 -40.44573008 -40.45546356 -40.45785589 -40.47759808 -40.49258550 -40.45828619 -40.44910358 -40.44811477
    9383.48     3.00    -0.50     0.00 0.00000e+00 -40.50003317 -40.47626352 -40.46368071 -40.46119541 -40.45707906 -40.44854843 -40.45922468 -40.45727602 -40.26293442 -40.26719228 -40.31458371 -40.34061018 -40.39585875 -40.53611631 -40.48601436 -40.47450029 -40.48487921 -40.46238197 -40.45868466 -40.46217166 -40.45700737 -40.44839969 -40.45930004 -40.46531247 -40.46174008 -40.45267547 -40.45026802 -40.45270590 -40.55152599 -40.50058809 -40.45838752 -40.45481919 -40.46833662 -40.45424290 -40.45682170 -40.45209720 -40.45345659 -40.47564848 -40.45631144 -40.44754679 -40.45525548 -40.45102779 -40.45974414 -40.47461605 -40.45903299 -40.46956301 -40.45486905 -40.45187272 -40.45038530 -40.44984440 -40.45427122 -40.45475000 -40.45295964 -40.45148318 -40.45071351 -40.45102604 -40.45038752 -40.45815972 -40.45381920 -40.45452595 -40.45975799 -40.45495549 -40.46202538 -40.45438521 -40.45968919 -40.46611242 -40.47033129 -40.46084786 -40.47159311 -40.44852537 -40.45749275 -40.46054664 -40.47443526 -40.48075903 -40.45791963 -40.45263443 -40.45154624
    9383.48     3.50    -0.50     0.00 0.00000e+00 -40.48192939 -40.46954583 -40.46352502 -40.46204901 -40.45978716 -40.45499692 -40.46022161 -40.45433670 -40.29971154 -40.30524053 -40.34909420 -40.36857117 -40.42246474 -40.50003003 -40.47452247 -40.46861902 -40.47455858 -40.46256553 -40.46025282 -40.46261837 -40.45980233 -40.45494948 -40.46028064 -40.46440428 -40.46239530 -40.45749039 -40.45606737 -40.45721419 -40.50426409 -40.48259393 -40.46087966 -40.45840441 -40.46506243 -40.45833820 -40.45922689 -40.45705505 -40.45755670 -40.46905412 -40.45949616 -40.45468527 -40.45879959 -40.45624479 -40.46045068 -40.47150578 -40.46086021 -40.46659729 -40.45860353 -40.45699111 -40.45647615 -40.45547659 -40.45787381 -40.45831050 -40.45680030 -40.45657659 -40.45498377 -40.45525790 -40.45471822 -40.45842107 -40.45720508 -40.45792056 -40.46319647 -40.45762762 -40.46080953 -40.45697469 -40.46337742 -40.46425332 -40.46641276 -40.46128028 -40.46708926 -40.45475442 -40.45999114 -40.46137101 -40.46871067 -40.47083153 -40.45981363 -40.45750524 -40.45680882
    9383.48     4.00    -0.50     0.00 0.00000e+00 -40.45472112 -40.45642534 -40.46127444 -40.46207966 -40.46311226 -40.46413074 -40.46381377 -40.45192914 -40.35539000 -40.36166751 -40.40093414 -40.41285438 -40.46350966 -40.45662917 -40.45321299 -40.45656507 -40.45821583 -40.46006133 -40.46345663 -40.46213286 -40.46308642 -40.46402465 -40.46373000 -40.46295947 -40.46311109 -40.46342176 -40.46381321 -40.46434665 -40.46283304 -40.45461639 -40.46204049 -40.46336408 -40.46365086 -40.46339421 -40.46380343 -40.46319664 -40.46336393 -40.46355287 -40.46319624 -40.46380140 -40.46349054 -40.46396574 -40.46394394 -40.47032909 -40.46321441 -40.46476296 -40.46320542 -40.46330244 -40.46393040 -40.46299635 -40.46282039 -40.46280456 -40.46188787 -40.46272624 -40.46025934 -40.46058773 -40.46011973 -40.45985199 -40.46178014 -40.46247907 -40.46767875 -40.46118675 -40.46073987 -40.46035998 -40.46797426 -40.46111799 -40.45932408 -40.46361723 -40.45722149 -40.46339963 -40.46289550 -40.46096802 -40.46163994 -40.46388322 -40.46386876 -40.46349470 -40.46327983
    9383.48     4.50    -0.50     0.00 0.00000e+00 -40.42036666 -40.43732519 -40.45619982 -40.46023699 -40.46558811 -40.47429771 -40.46908576 -40.45020075 -40.42550316 -40.43184195 -40.46557119 -40.46986048 -40.51553764 -40.40987196 -40.42329139 -40.43864170 -40.43687940 -40.45425729 -40.46704441 -40.45971009 -40.46543589 -40.47402364 -40.46873351 -40.46022702 -40.46320511 -40.46967462 -40.47272683 -40.47381969 -40.43328947 -40.41858170 -40.46086884 -40.46820944 -40.46373018 -40.46865186 -40.47060829 -40.46999010 -40.46925080 -40.45903916 -40.46661065 -40.47424994 -40.46880662 -40.47380022 -40.47057172 -40.47338757 -40.46575380 -40.46252844 -40.46818862 -40.47031248 -40.47208449 -40.47163904 -40.46883695 -40.46783878 -40.46782234 -40.46942721 -40.46607518 -40.46644610 -40.46601972 -40.46195460 -40.46719509 -40.46787505 -40.47280080 -40.46517201 -40.46182673 -40.46399281 -40.47296024 -40.45623457 -40.44896505 -40.46682773 -40.44210557 -40.47288615 -40.46479792 -40.45851034 -40.45266781 -40.46056930 -40.47022897 -40.46978786 -40.47048436
    9383.48     5.00    -0.50     0.00 0.00000e+00 -40.37925790 -40.41169033 -40.44757478 -40.45589342 -40.46659031 -40.48489230 -40.47590983 -40.44947120 -40.50697854 -40.51335804 -40.54154106 -40.53856667 -40.57774067 -40.36285843 -40.38427565 -40.41417038 -40.41080754 -40.44419812 -40.47075328 -40.45477558 -40.46619756 -40.48441796 -40.47520755 -40.45670401 -40.46304343 -40.47616237 -40.48259956 -40.48566881 -40.42040233 -40.37520883 -40.45647964 -40.47240118 -40.46569582 -40.47405835 -40.47985147 -40.47722329 -40.47474639 -40.45641026 -40.46968696 -40.48586955 -40.47474697 -40.48570991 -40.48062154 -40.48264299 -40.46866708 -40.46053264 -40.47345838 -40.47776813 -40.48045488 -40.48084950 -40.47552519 -40.47323773 -40.47416964 -40.47584682 -40.47191658 -40.47235655 -40.47193714 -40.46386862 -40.47290330 -40.47380369 -40.47805146 -40.46900746 -40.46344470 -40.46734051 -40.47777421 -40.44932406 -40.43497398 -40.47080793 -40.42099548 -40.48274010 -40.46505735 -40.45341348 -40.44283063 -40.46164012 -40.47915516 -40.47629263 -40.47813758
    9879.65     2.00    -0.50     0.00 0.00000e+00 -40.61879103 -40.58221863 -40.57321566 -40.57467982 -40.57346084 -40.56336830 -40.57445303 -40.62668237 -40.68688916 -40.68331308 -40.71849019 -40.72703346 -40.74970802 -40.72258859 -40.58886807 -40.57957998 -40.59909925 -40.56862243 -40.57488554 -40.57611500 -40.57242308 -40.56267114 -40.57401874 -40.54412353 -40.53965781 -40.52624472 -40.52373933 -40.52690226 -40.85859294 -40.61651431 -40.56531918 -40.57113188 -40.57748048 -40.52869621 -40.53077561 -40.51538522 -40.57088433 -40.58041684 -40.53108644 -40.51838504 -40.52761719 -40.52440105 -40.53712187 -40.55583788 -40.52783110 -40.54834972 -40.52017915 -40.51492519 -40.51158675 -40.51305290 -40.51826302 -40.51619757 -40.51542449 -40.50991110 -40.51087908 -40.51125935 -40.51029998 -40.52583143 -40.51483760 -40.51440748 -40.51965984 -40.51576721 -40.53271825 -40.51420140 -40.51818010 -40.58039806 -40.59033204 -40.57598688 -40.57727004 -40.56347103 -40.57369359 -40.57212598 -40.56335923 -40.60222656 -40.53244735 -40.52621518 -40.51433131
    9879.65     2.50    -0.50     0.00 0.00000e+00 -40.64409736 -40.60585437 -40.58635005 -40.58194365 -40.57506561 -40.55715571 -40.56808377 -40.62568107 -40.65319061 -40.64805185 -40.67060811 -40.67963725 -40.69294996 -40.72676969 -40.62007127 -40.60311669 -40.61872567 -40.58446100 -40.57132628 -40.58349923 -40.57503796 -40.55686585 -40.56790813 -40.54735106 -40.54134356 -40.52638825 -40.52162184 -40.52284660 -40.82055541 -40.64282606 -40.57792874 -40.56970708 -40.57250649 -40.52900398 -40.52615265 -40.51192700 -40.56732412 -40.57699649 -40.53286420 -40.51673482 -40.52623923 -40.52101492 -40.53124039 -40.54859094 -40.52416065 -40.54086757 -40.51693868 -40.51171826 -40.50896014 -40.50809166 -40.51267516 -40.51112945 -40.50987796 -40.50563257 -40.50578661 -40.50584386 -40.50482820 -40.51689155 -40.50848495 -40.50828683 -40.51349191 -40.50913977 -40.52208788 -40.50803605 -40.51227692 -40.58747261 -40.60309935 -40.57112277 -40.59917594 -40.55815025 -40.57634440 -40.58015651 -40.56641301 -40.59357580 -40.52757001 -40.52636638 -40.51096504
    9879.65     3.00    -0.50     0.00 0.00000e+00 -40.64612073 -40.61245486 -40.59071923 -40.58398763 -40.57524399 -40.55538539 -40.56328724 -40.62221317 -40.65050098 -40.64611095 -40.66153215 -40.66791909 -40.67619379 -40.71008740 -40.62828173 -40.61003728 -40.62169347 -40.59031944 -40.56838985 -40.58540821 -40.57572725 -40.55542886 -40.56327587 -40.54685636 -40.54081135 -40.52708872 -40.52158337 -40.52098271 -40.77681178 -40.64569670 -40.58327452 -40.56885588 -40.56622008 -40.52942770 -40.52293283 -40.51158005 -40.56578324 -40.56984790 -40.53356493 -40.51771477 -40.52561258 -40.51990929 -40.52627384 -40.54153750 -40.52181309 -40.53429069 -40.51592546 -40.51153669 -40.50958606 -40.50735998 -40.51079238 -40.50981395 -40.50831086 -40.50543639 -40.50485431 -40.50479003 -40.50392189 -40.51221538 -40.50658138 -40.50667978 -40.51182905 -40.50692778 -40.51572709 -40.50602285 -40.51098074 -40.58811799 -40.60564604 -40.56691803 -40.60591670 -40.55682167 -40.57692267 -40.58266247 -40.56365195 -40.58144860 -40.52393314 -40.52709443 -40.51082186
    9879.65     3.50    -0.50     0.00 0.00000e+00 -40.63452248 -40.61003608 -40.59185251 -40.58482070 -40.57652593 -40.55819782 -40.56136773 -40.61845455 -40.66954881 -40.66635985 -40.67679529 -40.67867527 -40.68376346 -40.68007275 -40.62325756 -40.60827904 -40.61556181 -40.59216439 -40.56762863 -40.58593409 -40.57727471 -40.55841777 -40.56141635 -40.54533933 -40.54015510 -40.52945908 -40.52420013 -40.52195992 -40.72980260 -40.63455183 -40.58652172 -40.57024549 -40.56091817 -40.53124028 -40.52200906 -40.51364428 -40.56720651 -40.56205266 -40.53502155 -40.52149159 -40.52660835 -40.52164541 -40.52358191 -40.53532632 -40.52088181 -40.52874575 -40.51686294 -40.51375497 -40.51281512 -40.51005137 -40.51170043 -40.51090775 -40.50950688 -40.50803719 -40.50652382 -40.50645656 -40.50575515 -40.50994903 -40.50745148 -40.50770833 -40.51285474 -40.50723981 -40.51186890 -40.50641843 -40.51235632 -40.58652100 -40.60348709 -40.56488280 -40.60500713 -40.55964696 -40.57824011 -40.58354159 -40.55828496 -40.56947129 -40.52250419 -40.52952313 -40.51317018
    9879.65     4.00    -0.50     0.00 0.00000e+00 -40.61362609 -40.60167075 -40.59154483 -40.58547530 -40.57915739 -40.56456294 -40.56243124 -40.61544125 -40.70562887 -40.70329427 -40.70911793 -40.70552312 -40.70756587 -40.64131189 -40.60882723 -40.60085112 -40.60341587 -40.59203050 -40.56901960 -40.58614440 -40.58005727 -40.56477579 -40.56240513 -40.54342304 -40.53974173 -40.53335748 -40.52916815 -40.52591107 -40.68468427 -40.61332222 -40.58923806 -40.57372224 -40.55753414 -40.53440382 -40.52360976 -40.51743282 -40.57103106 -40.55513488 -40.53741458 -40.52767055 -40.52913502 -40.52626106 -40.52396469 -40.53096280 -40.52078803 -40.52406245 -40.51907726 -40.51770629 -40.51799101 -40.51525323 -40.51452659 -40.51349612 -40.51257966 -40.51211704 -40.50992958 -40.50991605 -40.50929881 -40.50935658 -40.51025620 -40.51053219 -40.51560490 -40.50904979 -40.50977792 -40.50802334 -40.51526857 -40.58404167 -40.59863089 -40.56515368 -40.59927113 -40.56567070 -40.58069012 -40.58380087 -40.55127467 -40.56010654 -40.52360172 -40.53349194 -40.51730589
    9879.65     4.50    -0.50     0.00 0.00000e+00 -40.58577567 -40.58851109 -40.58989405 -40.58562468 -40.58230818 -40.57314286 -40.56602362 -40.61363415 -40.75625871 -40.75400295 -40.75449262 -40.74507871 -40.74321832 -40.59717886 -40.58683858 -40.58884408 -40.58674637 -40.59021649 -40.57182510 -40.58575359 -40.58331502 -40.57323500 -40.56578644 -40.54074710 -40.53922718 -40.53826532 -40.53590009 -40.53262342 -40.64667297 -40.58410460 -40.59132644 -40.57835911 -40.55613929 -40.53841800 -40.52776669 -40.52222722 -40.57617293 -40.54947424 -40.54021934 -40.53571397 -40.53277523 -40.53346051 -40.52778897 -40.53092929 -40.52106620 -40.51929707 -40.52195242 -40.52274261 -40.52426772 -40.52204309 -40.51877807 -40.51699940 -40.51690131 -40.51776939 -40.51429046 -40.51437051 -40.51375142 -40.50982163 -40.51429552 -40.51466933 -40.51944583 -40.51171568 -40.50901582 -40.51029091 -40.51908316 -40.58080819 -40.59159713 -40.56716250 -40.58965104 -40.57376104 -40.58353157 -40.58328238 -40.54266229 -40.55441051 -40.52731324 -40.53847789 -40.52255188
    9879.65     5.00    -0.50     0.00 0.00000e+00 -40.55155715 -40.56993434 -40.58630344 -40.58471904 -40.58539298 -40.58336284 -40.57217668 -40.61359529 -40.81998892 -40.81745394 -40.81231107 -40.79709382 -40.79001769 -40.55147743 -40.55653013 -40.57150569 -40.56604179 -40.58579914 -40.57582292 -40.58426157 -40.58644660 -40.58330197 -40.57162298 -40.53760169 -40.53881650 -40.54397970 -40.54406707 -40.54204293 -40.62313536 -40.54761615 -40.59201530 -40.58363213 -40.55733278 -40.54313665 -40.53454800 -40.52808545 -40.58211570 -40.54612113 -40.54327363 -40.54549408 -40.53751656 -40.54312912 -40.53515186 -40.53697077 -40.52222455 -40.51558595 -40.52569082 -40.52879186 -40.53144098 -40.53005589 -40.52432529 -40.52150488 -40.52231405 -40.52338164 -40.51942367 -40.51962827 -40.51903525 -40.51081733 -40.51944136 -40.52004206 -40.52423387 -40.51508140 -40.50976506 -40.51319576 -40.52361196 -40.57660298 -40.58205733 -40.57089431 -40.57535974 -40.58342817 -40.58616861 -40.58137991 -40.53321547 -40.55376384 -40.53374824 -40.54424159 -40.52884052
    10402.06     2.00    -0.50     0.00 0.00000e+00 -40.74533524 -40.70396013 -40.69095241 -40.69071550 -40.68764908 -40.67193913 -40.67764420 -40.79176903 -41.05882608 -41.05134588 -41.07069808 -41.06225216 -41.05558061 -40.87734277 -40.71337787 -40.70106020 -40.72097347 -40.68684215 -40.68270149 -40.69233576 -40.68682178 -40.67150546 -40.67712134 -40.62368807 -40.61853062 -40.60372351 -40.59979764 -40.60016996 -41.06925073 -40.74205178 -40.68221253 -40.68316898 -40.67245400 -40.60639310 -40.60130586 -40.58198796 -40.68255464 -40.66982500 -40.60940700 -40.59429982 -40.60162491 -40.59838492 -40.60745128 -40.62571878 -40.59595212 -40.61790622 -40.58759303 -40.58175319 -40.57818221 -40.57816369 -40.58231527 -40.57921806 -40.57865529 -40.57224702 -40.57325440 -40.57339806 -40.57225618 -40.58783393 -40.57600265 -40.57515545 -40.58026509 -40.57628080 -40.59439063 -40.57446285 -40.57820579 -40.69532859 -40.71656555 -40.68037324 -40.69852343 -40.67359245 -40.68870942 -40.68795997 -40.64856285 -40.69640840 -40.60271675 -40.60372886 -40.58093563
    10402.06     2.50    -0.50     0.00 0.00000e+00 -40.77395727 -40.72995738 -40.70550254 -40.69887152 -40.68956370 -40.66468878 -40.67101411 -40.78843474 -41.02112678 -41.00987280 -41.01260173 -41.00502120 -40.98630157 -40.88332220 -40.74747694 -40.72688511 -40.74310514 -40.70417881 -40.67905621 -40.70066450 -40.68982447 -40.66461244 -40.67074596 -40.62717314 -40.62003412 -40.60284345 -40.59625296 -40.59467735 -41.03050576 -40.77167431 -40.69591734 -40.68160240 -40.66785033 -40.60581230 -40.59545655 -40.57618269 -40.67851724 -40.66733210 -40.61067847 -40.59087417 -40.59906628 -40.59351153 -40.60061362 -40.61790254 -40.59055441 -40.60884374 -40.58227973 -40.57622393 -40.57312349 -40.57071728 -40.57418625 -40.57133860 -40.57034069 -40.56493511 -40.56510764 -40.56489443 -40.56373069 -40.57608854 -40.56653517 -40.56589528 -40.57093728 -40.56648788 -40.58094054 -40.56505878 -40.56904154 -40.70337428 -40.73025556 -40.67542941 -40.72253212 -40.66719122 -40.69177641 -40.69674874 -40.65246011 -40.68920225 -40.59668612 -40.60286695 -40.57516325
    10402.06     3.00    -0.50     0.00 0.00000e+00 -40.77940501 -40.73837793 -40.71001953 -40.70029493 -40.68825144 -40.65983476 -40.66425150 -40.78280150 -41.01006956 -40.99841786 -40.99033710 -40.98087413 -40.95285874 -40.86996791 -40.75860200 -40.73550763 -40.74804980 -40.71033241 -40.67426970 -40.70203719 -40.68912580 -40.66005384 -40.66414624 -40.62582112 -40.61813840 -40.60121500 -40.59350194 -40.59029364 -40.98787496 -40.77800294 -40.70098937 -40.67872285 -40.66060128 -40.60407247 -40.59004155 -40.57278939 -40.67452142 -40.66002154 -40.60960614 -40.58878748 -40.59617481 -40.58975643 -40.59374668 -40.60907746 -40.58580335 -40.60051004 -40.57848163 -40.57292298 -40.57049282 -40.56688471 -40.56925935 -40.56687478 -40.56567858 -40.56133826 -40.56101383 -40.56066553 -40.55964176 -40.56843558 -40.56150084 -40.56102871 -40.56608025 -40.56110627 -40.57176367 -40.55991857 -40.56449421 -40.70369917 -40.73296439 -40.66947542 -40.73067335 -40.66271578 -40.69102485 -40.69855564 -40.64962303 -40.67754200 -40.59091888 -40.60126215 -40.57187228
    10402.06     3.50    -0.50     0.00 0.00000e+00 -40.77209704 -40.73814765 -40.71103103 -40.70008698 -40.68742905 -40.65885275 -40.65963742 -40.77728746 -41.01741982 -41.00645355 -40.99071156 -40.97794215 -40.94324582 -40.84475513 -40.75734132 -40.73577764 -40.74425834 -40.71227670 -40.67100613 -40.70160944 -40.68868034 -40.65924987 -40.65961187 -40.62318076 -40.61581642 -40.60086995 -40.59298897 -40.58826312 -40.94279422 -40.77129580 -40.70355622 -40.67743591 -40.65371406 -40.60335349 -40.58645608 -40.57183564 -40.67283202 -40.65155853 -40.60892804 -40.58919156 -40.59459747 -40.58838567 -40.58854709 -40.60067190 -40.58229443 -40.59261131 -40.57657130 -40.57208491 -40.57064427 -40.56644858 -40.56725894 -40.56511365 -40.56394826 -40.56108344 -40.55981283 -40.55938700 -40.55850839 -40.56345418 -40.55941493 -40.55918896 -40.56420512 -40.55862289 -40.56514416 -40.55766357 -40.56300844 -40.70148271 -40.73105654 -40.66503870 -40.73138135 -40.66174455 -40.69041753 -40.69840647 -40.64408505 -40.66515420 -40.58689395 -40.60097163 -40.57114102
    10402.06     4.00    -0.50     0.00 0.00000e+00 -40.75622598 -40.73269800 -40.71096544 -40.70000497 -40.68821243 -40.66179494 -40.65801149 -40.77299071 -41.03962146 -41.02938505 -41.00760548 -40.99077185 -40.95120153 -40.81115234 -40.74778694 -40.73109421 -40.73501288 -40.71269947 -40.67004217 -40.70117730 -40.68973200 -40.66222160 -40.65795873 -40.62027695 -40.61390624 -40.60236562 -40.59504700 -40.58913178 -40.89806513 -40.75543761 -40.70597295 -40.67851899 -40.64849202 -40.60425277 -40.58527428 -40.57301981 -40.67389843 -40.64354161 -40.60942949 -40.59229581 -40.59474618 -40.58992701 -40.58610919 -40.59399509 -40.57983747 -40.58522510 -40.57629977 -40.57339828 -40.57318226 -40.56889465 -40.56758325 -40.56530831 -40.56454675 -40.56296938 -40.56078003 -40.56041068 -40.55959028 -40.56042419 -40.55989392 -40.55973928 -40.56465035 -40.55811767 -40.56049741 -40.55695470 -40.56359041 -40.69866534 -40.72697736 -40.66294278 -40.72791629 -40.66442832 -40.69120585 -40.69806135 -40.63685707 -40.65440768 -40.58523400 -40.60253579 -40.57262890
    10402.06     4.50    -0.50     0.00 0.00000e+00 -40.73372346 -40.72333593 -40.71071641 -40.70060324 -40.69081731 -40.66813807 -40.65957431 -40.77058165 -41.07523594 -41.06548664 -41.03823622 -41.01689814 -40.97283402 -40.77156094 -40.73147144 -40.72275212 -40.72179932 -40.71255751 -40.67146255 -40.70130367 -40.69256239 -40.66848502 -40.65936921 -40.61742023 -40.61260299 -40.60562016 -40.59944526 -40.59297715 -40.85747655 -40.73205996 -40.70906816 -40.68198126 -40.64558563 -40.60673067 -40.58667987 -40.57582467 -40.67751420 -40.63693376 -40.61118116 -40.59788855 -40.59655749 -40.59438115 -40.58686336 -40.59052321 -40.57817127 -40.57864556 -40.57723663 -40.57641463 -40.57755272 -40.57356937 -40.56982128 -40.56704931 -40.56694802 -40.56654683 -40.56332496 -40.56307246 -40.56230017 -40.55894041 -40.56210477 -40.56207728 -40.56674984 -40.55906117 -40.55767468 -40.55753922 -40.56580233 -40.69595746 -40.72166457 -40.66336445 -40.72150582 -40.67041716 -40.69366630 -40.69803245 -40.62868399 -40.64674248 -40.58618134 -40.60587323 -40.57587035
    10402.06     5.00    -0.50     0.00 0.00000e+00 -40.70530988 -40.71000886 -40.71002267 -40.70142319 -40.69453512 -40.67694592 -40.66405068 -40.77027750 -41.12387194 -41.11392492 -41.08081122 -41.05477249 -41.00564516 -40.72800146 -40.70833308 -40.71064210 -40.70513340 -40.71159705 -40.67471210 -40.70155604 -40.69650817 -40.67717878 -40.66358732 -40.61414311 -40.61150646 -40.61012201 -40.60565316 -40.59977488 -40.82572193 -40.70166621 -40.71247328 -40.68709481 -40.64510534 -40.61030785 -40.59086307 -40.57976388 -40.68286242 -40.63205911 -40.61364947 -40.60553289 -40.59970040 -40.60160000 -40.59143325 -40.59328339 -40.57710968 -40.57217042 -40.57895162 -40.58062718 -40.58304693 -40.57984068 -40.57362247 -40.56994434 -40.57074228 -40.57092175 -40.56702921 -40.56688951 -40.56612456 -40.55817612 -40.56581322 -40.56602604 -40.57014708 -40.56099765 -40.55654520 -40.55884652 -40.56899205 -40.69315639 -40.71499574 -40.66589462 -40.71203942 -40.67887162 -40.69714790 -40.69786232 -40.61929093 -40.64329183 -40.58999890 -40.61045665 -40.58033017
